comentarios,id_comentarios,nombre_canal,categoria,dummy_y
"EL CARMA VIENE EL DOBLE DE CARGADO PARA USTES  A TODOS LOS QUE OFENDIERON. DEMIGRARON  ACUSARON,  MINTIERON Y DANARON A PERSONAS  INOSENTES  SERAN CASTIGADOS POR LA JUSTICIA DE LA VIDA.",UgxVELEtk-Kz2qfVjbx4AaABAg,24horas.cl,politica,3
"Mañana está noticia la van a dar de pasadita en los matinales , pero al zurderiio le dan pantalla toda la mañana....",Ugwuc_E2psJyw2IDSWF4AaABAg,24horas.cl,politica,3
"SANTIAGUINOS. PREPARENCE. QUE EL TERRORISMO LLEGO. PARA QUEDARCE COMO LOS. TURISTAS  DE BACHELET Y HERALDO  MUNOZ,  SIGAN  HUMILLANDO Y AGREDIENDO  A LOS UNICOS  QUE LOS  PUEDEN  PROTEJER,  LOS CARABINEROS,  LES HAN  IDO A PEDIR PERDON,  POR EL ESCUPO QUE LE TIRARON? POR EL CAMOTAZO,  POR LA MOLOTO,  POR  EL  AGUA HIRVIENDO,  VERDAD QUE NO?",UgwJp1qlFTb5myfJCVh4AaABAg,24horas.cl,politica,3
Chile no se da cuenta a lo que esta siendo expuesto por estas diputadas con sus ideas.irresponzablemente se esta arrastrando a chile a un estado anarquico hace ya rato chile camina por la corniza.golpe militar ahora.manana puede ser ya tarde,UgwlyVnwCckyc2YGy-p4AaABAg,24horas.cl,politica,3
El hijo de la chamchele vino por más Plata no se conforma con los 5.000.000.000 pesos chileno Robado ️,UgxqeELaPbh6dW_04wF4AaABAg,24horas.cl,politica,3
El 73 un idiota no renuncio y este otro weon hace lo mismo lastima que los milicos solo reciben ordenes de la CIA del papito de todos los progres HENRY KISSINGER,UgzwFudae9cOTWjeexN4AaABAg,24horas.cl,politica,3
Pena de muerte esa es la solucion que queda ya que no tienen y no quieren cambiar su mal actuar..,UgwjG81BXx62SqeAOkR4AaABAg,24horas.cl,politica,3
"Deberían vacunar todos los días, de Lunes a Domingos. Si es tan urgente, no deberían parar nunca de vacunar. Es absurdo ponerle horario de oficina.",UgzBI1yPcWHwd1nNkLd4AaABAg,24horas.cl,politica,3
Pero la vacuna  no genera justo esa proteína que es la que causa daño vascular ??,UgzyinUmlHmor3YZfex4AaABAg,24horas.cl,politica,3
No hay respeto por los ñiños y gente borracha y drogada manejando,UgyUIZ56ooI03r7-7CF4AaABAg,24horas.cl,politica,3
Un desgraciados infeliz quitarle la licencia de por vida y a la cárcel ,Ugx4AXN5KX4brQ_GiVB4AaABAg,24horas.cl,politica,3
Que el guaton contrate al abogado Carlos Larrain. Ese viejo logro la libertad de un conductor que mato a un peaton y escapo sin prestar ayuda. Un tal Martincito.,UgzQNzxbl7fttLkl1HN4AaABAg,24horas.cl,politica,3
Más irresponsable los padres de los niños por no enseñarles andar en las calles...así que lloren por aweonaos.,UgyzKivXV7IRTCESpbF4AaABAg,24horas.cl,politica,3
"Tenis que tener el alma negra para atropellar a alguien o un animalito y arrancar,  tenis que ser hijo de Satan para tener ese primer instinto.  Valen mierda.",Ugwd1gRnOXmy_5ak0pZ4AaABAg,24horas.cl,politica,3
"La imagen muestra que el niño no estaba en la calzada, pero el perro sí. El auto agarró al perro y tiró al niño de la correa. Un buen abogado defensor va a demostrar que el hombre mató al niño como consecuencia de una acción indirecta que no está relacionada con el exceso de velocidad. Lo peor para el conductor es que no se detuvo a prestar auxilio.",Ugw7a3ENhTSnONM6xqZ4AaABAg,24horas.cl,politica,3
Estos guatones narcos irresponsables ( los dignihá) no la cortan wn. Hasta cuando viejoo,UgwEctCkReWtWh0kuX94AaABAg,24horas.cl,politica,3
"Anda tú a manejar a la velocidad que corresponde...!!! 
Lo trogloditas, agresivos energúmenos se te pegan como lagartijas atrás, te tocan bocina, gesticulan con los ojos fuera de las órbitas, te hacen cambio de luces..... agresivos enfermos!!! .
Hay que parar a esta gente!!!
Pobres familias, qué tragedia! ",UgxsGDEcSvSdMKqy_ZR4AaABAg,24horas.cl,politica,3
"Otro niño?piensan acabar  con nuestro  niños ? Hasta cuando  estaremos  con esta situación  ? Madre , Padre , Responsable  cuidemos nuestro  niños",Ugw2_h3tgwrhIIffUtF4AaABAg,24horas.cl,politica,3
No te preocupi mientras las justicia sea como las weas no vas a sacar nada con reforzar el respeto en el transito con lomos de toros o mas señaléticas. Si los mismos delincuentes no están ni ahí con la vida humana y la justicia es blanda con ellos que te hace pensar que un simple weon de conductor va a respetar la ley de transito ??,UgzTeOjCOmeUMW_bIPt4AaABAg,24horas.cl,politica,3
"Nunca importa de q color sea el gato,lo importante es q caze ratones,si Yasna logra sacar adelante una renta de complemento para todos es más de lo q muchos no han logrado haciendo berrinches sin solucionar nada.bien por yasna.",Ugzy9tsB4RD7FTmxuFh4AaABAg,24horas.cl,politica,3
"Yo esperaba algo más serio, nuevamente chile es burlado por la macabra política nefacta, incapaz de solucionar el problema, y el pueblo sabe que esto es una cosina, no hay voluntad política social,,, es una reunión para politizar y gugar con las necesidades de las familias de chile, el padre Chileno en su casa y la madre chilena esto ya lo habrían resuelto. , ¿porque? Están difícil ayudar a un hijo que está mal,,, ellos dejan todo y no escatiman en gastos solo sacan al hijo que lo está pasando mal.. Y esto políticos están jugando y esto se a vuelto reiterativo, que debe hacer el pueblo usar el poder que le da lla Constitución y la democracia derrotar esa clase de gobierno que a sido indolente y se ríe del pueblo.... Ahora es la senadora, el poder chileno sigue en las manos del pueblo,,, hay que sacar esta mafia política",Ugx7L9IBJ9VRlTtAdGR4AaABAg,24horas.cl,politica,3
"Preocúpense de las palurdo en retiro de rentas  vitalicias, se pidió adelanto de pensión, y estos mercaderes se reservan la selección y hacen una modificación a la póliza ,Cuando un trabajador pide un anticipo de sueldo,nunca se le baja el sueldo base, solo se le descuenta lo adelantado en las futuras liquidaciones,pero no se toca el monto convenido por contrato.Esto debe subsanarse, aquí hay un abuso.slds.",UgwHd2TDx6-JXyniDhx4AaABAg,24horas.cl,politica,3
"OBVIO QUE SE NECESITA ALGO PARA LOS MÁS NECESITADOS, LOS RETIROS SOLO BENEFICIAN A UN SEGMENTO CADA VEZ MÁS AVENTAJADO, POR OTRO LADO UN IFE AMPLIADO SOLO SIGUE DANDO AYUDA A QUIENES NO LO NECESITAN, PUES EN SU MAYORÍA SON GENTE QUE TIENEN O CONSERVAN SUS EMPLEOS, TIENEN SUELDOS Y HAN SACADO LOS MILLONES DE SUS RESPECTIVOS RETIROS Y ADEMÁS BONOS DE CLASE MEDIA DE 500 MIL PESOS Y AHORA INCLUSO EL IFE AMPLIADO.
NO ES LA COBERTURA LA SOLUCIÓN, POR ALGO EXITE EL REGISTRO SOCIAL DE HOGARES, ES LA CANTIDAD QUE SE ENTREGA, GUSTE O NO ES EN EL 40% MÁS VULNERABLE ES DONDE ESTÁN LOS MÁS NECESITADOS, LOS QUE NO TIENEN TRABAJO FORMAL, NO TIENEN SUELDOS, Y NO TIENEN FONDOS EN AFP DONDE ECHAR MANOS, ES ESE SEGMENTO EL QUE REALMENTE NO TIENE NADA, ES A ELLOS A LOS QUE TIENEN QUE DARLES UN IFE ALGO MÁS DIGNO, CON PISO DE 20p MIL HASTA UN TOPE 500 MIL DEPENDIENDO LOS INTEGRANTES, POR QUE QUIÉN PUEDE VIVÍR CON 100 MIL PESOS? 
POR LO MENOS SE TIENE QUE LLEGAR A ESTOS MONTOS EN EL SEGMENTO MÁS VULNERABLE:
1 INTEGRANTE 200 MIL
2 INTEGRANTES 300 MIL
3 INTEGRANTES 400 MIL
4 INTEGRANTES O MÁS  500MIL.
Eso es mucho más justo que seguir dando recursos a quienes la pandemia no le ha afectado en nada sus ingresos o calidad de vida. 
Acá no habido exceso de focalización por el contrario, lo que sí ha habido es una pésima focalización.
Pues le dan los mismos o incluso más recursos a quienes tienen que a los que no tienen. 
NO ES NECESARIO DARLE A MÁS CANTIDAD DE PERSONAS, ES NECESARIO AYUDAR CON MÁS CANTIDAD A LOS QUE REALMENTE LO NECESITAN.
POR ALGO EXISTE EL REGISTRO SOCIAL DE HOGARES, NO ES LO MISMO QUIENES ESTÁN EN EL 40% MÁS POBRES QUE LOS QUE ESTÁN EN EL 80% O 100% MENOS VULNERABLE.
NO ES NECESARIA UNA AYUDA UNIVERSAL O IGUALITARIA, ES NECESARIA UNA AYUDA CONCORDANTE CON LAS NECESIDADES DE DICHAS PERSONAS. 
NO SE LES PUEDE DAR LA MISMA AYUDA A TODOS.
Pues eso se transforma una injusticia un absurdo y un des criterio total!!",UgwVVL6gwi0x7mPfHeh4AaABAg,24horas.cl,politica,3
"ES FÁCIL SER SOLIDARIOS CON DINEROS AJENOS, SIEMPRE Y CUÁNDO NO SE TOQUE LOS BOLSILLOS DE DIPUTADOS Y SENADORES....",Ugzy6dgNsnKjMkRy_Nl4AaABAg,24horas.cl,politica,3
Y LOS HONORABLES PARLAMENTARIOS CUANDO SE REBAJAN EL SUELDO?,UgwfqiTtHl2QaoUKkDF4AaABAg,24horas.cl,politica,3
"¡De la misma manera negocian los sindicatos privados con las empresas nacionales y extrangeras de montaje industrial..de la gran minería en CHILE.. todo a puertas cerradas con los grandes gerentes de estas.. a pasado en todos los montajes.. de mineras,  plantas de celulosas, thermoelectricas, hidroelectricas"" megapuertos, refinerias etc.y las mineras les siguen el juego a estos sinvergüenzas sindicalistas y gerentes de estas empresas contratistas que son un asco.. se aprovechan de los trabajadores de montaje industrial nacional!",Ugynp27v_Vi7xXNBkAZ4AaABAg,24horas.cl,politica,3
Devolvera el dinero q saco de Ministerio de Educacion para darlo a los chilenos como renra basica universal  Que corazon de abuelita ??o los politicos donaran sus sueldos Noooo son nuestros inpuestos seguimos salvandonos solos los chilenos engordandi ctas ctes de Honorables krj,UgzrHFKRB47Onv-Jq_14AaABAg,24horas.cl,politica,3
"Si no es para todos es otro chanchullo del desgobierno.
Voy por el 100% de las AFP",UgzxTpIgikEPqQsOEJl4AaABAg,24horas.cl,politica,3
Pamela Jiles es una chanta lo unico que quiere esta mujer descarada que el gobierno del presidente piñera termine mal Pamela jiles es una chanta de primera linea ,UgzL84byWKQ5Ha9bBQ94AaABAg,24horas.cl,politica,3
PENA DE ️ MUERTE A VIOLADORES Y ASESINOS!!!! Cómo en este caso y varios más ,UgxNPK-oqNnM7u_Uf9V4AaABAg,24horas.cl,politica,3
A su Mama y Familia Dios le de fuerza y valor para resistir el dolor y tristeza. Emilio estara siempre en sus ,UgxgKZzhMt_bmm4AXlR4AaABAg,24horas.cl,politica,3
Una pena con este niño Emiliocon estos tipos q tienen una cara de patos malo q daño le hacia este pequeño  justicia para Emilio,UgyJH2FGyRFpulHxC8h4AaABAg,24horas.cl,politica,3
"Bueno hasta cuándo seguirán matando a nuestros niños, ya basta dónde está la justicia dónde, cómo es posible que dejen en libertad a los asesinos, violadores, ellos deben morir en las cárceles, que bonito los jueces no saben hacer su trabajo y dejan libres a estás lacras que mierda tienen en la cabeza los abogados y jueces??? Ahora los niños presos y los delincuentes, asesinos, violadores libres por la vida, todo ésto me tiene devastada, pero si la terrenal un hace absolutamente nada, la divina será terrible !!!!!!",UgwYgTGe1ljGwUbur0R4AaABAg,24horas.cl,politica,3
DEBIERA ser por lo menos por 3 meses..pero se agradece y de algo servirá,Ugy4Kqj4PUU6hxMI5FN4AaABAg,24horas.cl,politica,3
"Dejense de wevear y paguen YA.,,,!!!,,,.!..?....!!!!!!!!!!!!!",UgyBxWImntDiHm3RrbV4AaABAg,24horas.cl,politica,3
Algo bien q hace piñera porque el bono de clase media dijeron q hiba llegar a 10 millones y solo llego a 2 millones...,Ugz6ig_xXg9szJAWwuV4AaABAg,24horas.cl,politica,3
"Yo quedé en cero tras el segundo retiro, en estos momentos llevo 70 mil pesos en la AFP, me corresponde el bono?",UgxVNO9-43udnBc_czF4AaABAg,24horas.cl,politica,3
Porque tiene que ser ingresado ese bono a LA Afp??? Porqué no lo imgresan a la cuenta Rut??.. Siempre con cosas raras!,UgwIo_W9-D03-2-5ouN4AaABAg,24horas.cl,politica,3
"Yo, cuando veo a Gente enferma mental sin usar mascarillas? Empiezo a toser y se ponen de una la mascarilla .. Les digo:señor, joven, o señora (según quien sea) les digo que no usen mascarillas si total nos vamos a morir todos y los cementerios tiene las puertas abiertas para todo el mundo (para ricos y pobres) y se Enojan los Csms!!!!!...",Ugx2txmm6ItZD1uxH_14AaABAg,24horas.cl,politica,3
"Pastel. 
Otro cabeza de pistola. 
Hasta cuándo gente como esa irresponsable hace lo que quiere. Con esa empatía es que se busca un país igualitario.
Cómo es posible que exista gente con tal prepotencia. 
El virus existe, que no les toque es porque ha sido azar 
A esta altura 
Sé porque trabajé en un colegio, que una profesora estuvo muy grave y se le formó una escara que lleva casi un año y lo que viene por desgracia es cirugía reconstructive.
Conozco una funcionaria del hospital Sotero. 
Contagiada de covid y con una secuela en la fuerza de sus extremidades.
Conozco un profesor con un ara que cardiaco y contagiado de covid;  apenas hablaba y respiraba.
Esto no tiene nombre en el país del sinsentido.",UgxQ_-k1Wedi6YZvovR4AaABAg,24horas.cl,politica,3
"Ese es el trato que se merece el tipico prepotente subio de raja, piojo resucitado que trata como las weas! ",Ugwfr8aIsTP3hYyjkMt4AaABAg,24horas.cl,politica,3
"A ese sacowea tienen que pasarle el parte por weon, hacen lo que quieren en este pais, falta mano dura.",UgwIYLqh8dD8aFH7Nw14AaABAg,24horas.cl,politica,3
Podrían haberlo agarrado entre todos y darle una pateadura,Ugy0nJ6b9_NJ-IbvaWp4AaABAg,24horas.cl,politica,3
Como siempre los chilenos la arruinan con reportajes infórmense bien,UgwokZGV8KmdLvNVvDB4AaABAg,24horas.cl,politica,3
"Cobarde el flaite, es fácil identificarlo y meterlo preso por agresión.( si le toca un juez justo y recto )",Ugx_h25jlxjJ6tHZC5x4AaABAg,24horas.cl,politica,3
"Los negocios de barrio tienen que poner rejas para evitar estos actos tan deplorables, si ya es sabido que en Chile no hay justicia ya que si los detienen a poco rato los tribunales los dejan libres.",UgyBlq5iOwLPA9AVz6V4AaABAg,24horas.cl,politica,3
"Una paliza bien dada, mrcon como suelen hacerlo estos mal nacidos!",Ugwbnsv6f87eWFdh1eN4AaABAg,24horas.cl,politica,3
"Oooh el wn loco! Que violento el tipo, ojalá  detengan a ese matón , y lo metan un año  preso por agresivo .  Para que no vaya por ahí pegándole a la gente . Ese tipo suelto, es un peligro.",Ugy1BT8taXMZLy047IR4AaABAg,24horas.cl,politica,3
"Vamos estar con el famoso bichito entre nosotros por muchos años más, vayan comprando packs de mascarillas porque van a faltar.",UgxBeQO4s3otKwbn72h4AaABAg,24horas.cl,politica,3
Todavia esperan estadisticas para salir de esto. Dougñac sin brillo. Donde estudio? Mejor visiten Israel y averiguen porque no se llenaron de vacunas diferentes...y salieron de esto....,UgwtNiY6O86snScgUZt4AaABAg,24horas.cl,politica,3
como la la señora DAZA dice que ahí que ventilar porque no aprovecha de ventilar la moneda que está pasado a caca,Ugx3bGp8vXKNUUZkGC94AaABAg,24horas.cl,politica,3
"Excelente equipo de trabajo, Ministro de Salud  Enrique Paris , Subsecretaria de Salud  Paula Daza. Sr. Alberto   Dougnac  Subsecretario de Salud  Los felicito por su trabajo  claro y presiso que entregan a todos los Chilenos.",UgwsKXwHK5Ovoc03cJh4AaABAg,24horas.cl,politica,3
Después del día de la madre se acaba la cuarentena....hay que ir  votar ...después de votar las retomamos,Ugz6RHxkqNZtqOIcNDh4AaABAg,24horas.cl,politica,3
Bajan los contagiados los lunes y martes suben los miércoles y jueves y después elecciones gracias sr presidente ,Ugw7sYlGDR6D7A47l5Z4AaABAg,24horas.cl,politica,3
"Los porfiados que no creen en las vacunas.... Lograremos salir de esto... Aunque persigan al Presidente PiñerA... Y a su gobierno... Al final ellos tienen razon.... Asi... que Gracias a l
A gestion del gobierno... Por su ayuda",UgxZ2bImarASJqi5L1Z4AaABAg,24horas.cl,politica,3
París Enano Maldito Chanta y Su Toz Tóxica Delata su Falsedad.... Coronacirco Plandemico del Nuevo Orden Mundial en pleno ,Ugyu7TY0sDZCNGUyVpV4AaABAg,24horas.cl,politica,3
"Ya Luego vamos a ver LA LUZ

GRACIAS Presidente Sebastian Piñera
Que Dios lo Bendiga, junto a toda su gente",UgzSqk3bPBJFe3-Pfpd4AaABAg,24horas.cl,politica,3
"MAS TEMPRANO.......que tarde, va a empezar a bajar el numero de contagios Diarios, y vamos a tomar el camino de la INMUNIDAD de REBAÑO

AUNQUE le Duela a la Izquierda Antichilena",UgzUISYXe6NRMO-VpFl4AaABAg,24horas.cl,politica,3
"Eso es lo que espera la ciudadanía y los chilenos más humildes y necesitados ... DIÁLOGO ...independiente de las diferencias partidistas...hoy es el bien común y no la actitud negacionista, disruptiva e infantil de la señora Jiles ... Bien señor Elizalde y señora Provoste ... con su experiencia guíen!!!  por favor a los que no están ayudando al bienestar de Chile  !!!",Ugxt8niyU6Fz93Fd2VZ4AaABAg,24horas.cl,politica,3
